Frequency (GHz),RE[S11],IM[S11],RE[S12],IM[S12],RE[S21],IM[S21],RE[S22],IM[S22]
8.505400000000000,0.005569809,0.025657761,0.956182833,-0.291590524,0.956182833,-0.291590524,0.009695326,0.024399672
8.505420000000001,0.005560976,0.025635666,0.956176226,-0.2916143,0.956176226,-0.2916143,0.009691529,0.02437593
8.505440000000000,0.005552121,0.025613519,0.956169602,-0.29163813,0.956169602,-0.29163813,0.009687722,0.024352131
8.505460000000001,0.005543243,0.025591319,0.956162963,-0.291662015,0.956162963,-0.291662015,0.009683905,0.024328276
8.505480000000000,0.005534343,0.025569067,0.956156306,-0.291685956,0.956156306,-0.291685956,0.009680077,0.024304364
8.505500000000001,0.005525421,0.025546762,0.956149633,-0.291709951,0.956149633,-0.291709951,0.009676239,0.024280394
8.505520000000001,0.005516476,0.025524404,0.956142944,-0.291734002,0.956142944,-0.291734002,0.00967239,0.024256368
8.505540000000000,0.005507509,0.025501992,0.956136237,-0.291758109,0.956136237,-0.291758109,0.009668531,0.024232284
8.505560000000001,0.005498518,0.025479527,0.956129514,-0.291782272,0.956129514,-0.291782272,0.009664661,0.024208143
8.505580000000000,0.005489506,0.025457009,0.956122774,-0.29180649,0.956122774,-0.29180649,0.009660781,0.024183943
