Frequency (GHz),RE[Y11],IM[Y11],RE[Y12],IM[Y12],RE[Y21],IM[Y21],RE[Y22],IM[Y22]
0.841,-3.95E-12,-0.709279317,3.462927495e-14,-9.70E-06,3.462927489e-14,-9.70E-06,-3.14E-15,1.3755220979e-4
0.8415,-3.95E-12,-0.70885769,3.325799369e-14,-9.70E-06,3.325799348e-14,-9.70E-06,-3.14E-15,1.3763399213e-4
0.842,-3.94E-12,-0.708436563,3.189248983e-14,-9.71E-06,3.189248979e-14,-9.71E-06,-3.14E-15,1.3771577448e-4
0.8425,-3.93E-12,-0.708015935,3.053407266e-14,-9.72E-06,3.053407266e-14,-9.72E-06,-3.14E-15,1.3779755684e-4
0.843,-3.93E-12,-0.707595807,2.917981533e-14,-9.72E-06,2.917981526e-14,-9.72E-06,-3.14E-15,1.3787933920e-4
0.8435,-3.93E-12,-0.707176177,2.783189810e-14,-9.73E-06,2.783189815e-14,-9.73E-06,-3.14E-15,1.3796112157e-4
0.844,-3.92E-12,-0.706757043,2.649155565e-14,-9.73E-06,2.649155558e-14,-9.73E-06,-3.14E-15,1.3804290394e-4
0.8445,-3.92E-12,-0.706338406,2.515520335e-14,-9.74E-06,2.515520338e-14,-9.74E-06,-3.14E-15,1.3812468632e-4
0.845,-3.91E-12,-0.705920264,2.382583568e-14,-9.75E-06,2.382583569e-14,-9.75E-06,-3.14E-15,1.3820646871e-4
0.8455,-3.91E-12,-0.705502617,2.250221756e-14,-9.75E-06,2.250221759e-14,-9.75E-06,-3.14E-15,1.3828825110e-4
0.846,-3.90E-12,-0.705085463,2.118473124e-14,-9.76E-06,2.118473117e-14,-9.76E-06,-3.14E-15,1.3837003350e-4
0.8465,-3.90E-12,-0.704668802,1.987302532e-14,-9.76E-06,1.987302530e-14,-9.76E-06,-3.14E-15,1.3845181590e-4
0.847,-3.89E-12,-0.704252632,1.856713285e-14,-9.77E-06,1.856713287e-14,-9.77E-06,-3.14E-15,1.3853359831e-4
0.8475,-3.89E-12,-0.703836954,1.726806599e-14,-9.77E-06,1.726806602e-14,-9.77E-06,-3.14E-15,1.3861538073e-4
0.848,-3.88E-12,-0.703421766,1.597395779e-14,-9.78E-06,1.597395785e-14,-9.78E-06,-3.14E-15,1.3869716315e-4
0.8485,-3.88E-12,-0.703007066,1.468668950e-14,-9.79E-06,1.468668959e-14,-9.79E-06,-3.14E-15,1.3877894558e-4
0.849,-3.88E-12,-0.702592856,1.340594988e-14,-9.79E-06,1.340594991e-14,-9.79E-06,-3.14E-15,1.3886072801e-4
0.8495,-3.87E-12,-0.702179132,1.213030036e-14,-9.80E-06,1.213030044e-14,-9.80E-06,-3.14E-15,1.3894251045e-4
0.85,-3.87E-12,-0.701765896,1.086165932e-14,-9.80E-06,1.086165931e-14,-9.80E-06,-3.14E-15,1.3902429290e-4
0.8505,-3.86E-12,-0.701353145,9.598421999e-15,-9.81E-06,9.598421939e-15,-9.81E-06,-3.14E-15,1.3910607535e-4
0.851,-3.86E-12,-0.700940879,8.341873190e-15,-9.81E-06,8.341873116e-15,-9.81E-06,-3.14E-15,1.3918785781e-4
0.8515,-3.85E-12,-0.700529097,7.091400177e-15,-9.82E-06,7.091400162e-15,-9.82E-06,-3.14E-15,1.3926964028e-4
0.852,-3.85E-12,-0.700117798,5.847425871e-15,-9.83E-06,5.847425991e-15,-9.83E-06,-3.14E-15,1.3935142275e-4
0.8525,-3.84E-12,-0.699706982,4.608874334e-15,-9.83E-06,4.608874423e-15,-9.83E-06,-3.14E-15,1.3943320523e-4
0.853,-3.84E-12,-0.699296647,3.376746816e-15,-9.84E-06,3.376746816e-15,-9.84E-06,-3.14E-15,1.3951498771e-4
0.8535,-3.84E-12,-0.698886793,2.151405739e-15,-9.84E-06,2.151405709e-15,-9.84E-06,-3.14E-15,1.3959677020e-4
0.854,-3.83E-12,-0.698477418,9.312637848e-16,-9.85E-06,9.312636650e-16,-9.85E-06,-3.14E-15,1.3967855270e-4
0.8545,-3.83E-12,-0.698068523,-2.82E-16,-9.85E-06,-2.82E-16,-9.85E-06,-3.14E-15,1.3976033520e-4
0.855,-3.82E-12,-0.697660106,-1.49E-15,-9.86E-06,-1.49E-15,-9.86E-06,-3.14E-15,1.3984211771e-4
0.8555,-3.82E-12,-0.697252166,-2.69E-15,-9.87E-06,-2.69E-15,-9.87E-06,-3.14E-15,1.3992390022e-4
0.856,-3.81E-12,-0.696844702,-3.88E-15,-9.87E-06,-3.88E-15,-9.87E-06,-3.14E-15,1.4000568274e-4
0.8565,-3.81E-12,-0.696437714,-5.07E-15,-9.88E-06,-5.07E-15,-9.88E-06,-3.14E-15,1.4008746527e-4
0.857,-3.80E-12,-0.696031201,-6.25E-15,-9.88E-06,-6.25E-15,-9.88E-06,-3.14E-15,1.4016924780e-4
0.8575,-3.80E-12,-0.695625162,-7.43E-15,-9.89E-06,-7.43E-15,-9.89E-06,-3.14E-15,1.4025103034e-4
0.858,-3.79E-12,-0.695219596,-8.60E-15,-9.89E-06,-8.60E-15,-9.89E-06,-3.14E-15,1.4033281288e-4
0.8585,-3.79E-12,-0.694814502,-9.76E-15,-9.90E-06,-9.76E-15,-9.90E-06,-3.14E-15,1.4041459543e-4
0.859,-3.78E-12,-0.69440988,-1.09E-14,-9.91E-06,-1.09E-14,-9.91E-06,-3.14E-15,1.4049637799e-4
0.8595,-3.78E-12,-0.694005728,-1.21E-14,-9.91E-06,-1.21E-14,-9.91E-06,-3.14E-15,1.4057816055e-4
0.86,-3.78E-12,-0.693602046,-1.32E-14,-9.92E-06,-1.32E-14,-9.92E-06,-3.14E-15,1.4065994312e-4
0.8605,-3.77E-12,-0.693198833,-1.43E-14,-9.92E-06,-1.43E-14,-9.92E-06,-3.14E-15,1.4074172570e-4
0.861,-3.77E-12,-0.692796089,-1.55E-14,-9.93E-06,-1.55E-14,-9.93E-06,-3.14E-15,1.4082350828e-4
0.8615,-3.76E-12,-0.692393812,-1.66E-14,-9.94E-06,-1.66E-14,-9.94E-06,-3.14E-15,1.4090529087e-4
0.862,-3.76E-12,-0.691992001,-1.77E-14,-9.94E-06,-1.77E-14,-9.94E-06,-3.14E-15,1.4098707346e-4
0.8625,-3.75E-12,-0.691590656,-1.88E-14,-9.95E-06,-1.88E-14,-9.95E-06,-3.14E-15,1.4106885606e-4
0.863,-3.75E-12,-0.691189776,-1.99E-14,-9.95E-06,-1.99E-14,-9.95E-06,-3.14E-15,1.4115063867e-4
0.8635,-3.75E-12,-0.69078936,-2.10E-14,-9.96E-06,-2.10E-14,-9.96E-06,-3.14E-15,1.4123242128e-4
0.864,-3.74E-12,-0.690389408,-2.21E-14,-9.96E-06,-2.21E-14,-9.96E-06,-3.14E-15,1.4131420390e-4
0.8645,-3.74E-12,-0.689989918,-2.32E-14,-9.97E-06,-2.32E-14,-9.97E-06,-3.14E-15,1.4139598653e-4
0.865,-3.73E-12,-0.68959089,-2.43E-14,-9.98E-06,-2.43E-14,-9.98E-06,-3.14E-15,1.4147776916e-4
0.8655,-3.73E-12,-0.689192323,-2.54E-14,-9.98E-06,-2.54E-14,-9.98E-06,-3.14E-15,1.4155955179e-4
0.866,-3.73E-12,-0.688794216,-2.64E-14,-9.99E-06,-2.64E-14,-9.99E-06,-3.14E-15,1.4164133444e-4
0.8665,-3.72E-12,-0.688396568,-2.75E-14,-9.99E-06,-2.75E-14,-9.99E-06,-3.14E-15,1.4172311709e-4
0.867,-3.72E-12,-0.687999379,-2.85E-14,-1.00E-05,-2.85E-14,-1.00E-05,-3.14E-15,1.4180489974e-4
0.8675,-3.71E-12,-0.687602647,-2.96E-14,-1.00E-05,-2.96E-14,-1.00E-05,-3.14E-15,1.4188668241e-4
0.868,-3.71E-12,-0.687206373,-3.06E-14,-1.00E-05,-3.06E-14,-1.00E-05,-3.14E-15,1.4196846507e-4
0.8685,-3.70E-12,-0.686810554,-3.17E-14,-1.00E-05,-3.17E-14,-1.00E-05,-3.14E-15,1.4205024775e-4
0.869,-3.70E-12,-0.686415191,-3.27E-14,-1.00E-05,-3.27E-14,-1.00E-05,-3.14E-15,1.4213203043e-4
0.8695,-3.70E-12,-0.686020283,-3.37E-14,-1.00E-05,-3.37E-14,-1.00E-05,-3.14E-15,1.4221381312e-4
0.87,-3.69E-12,-0.685625828,-3.47E-14,-1.00E-05,-3.47E-14,-1.00E-05,-3.14E-15,1.4229559581e-4
0.8705,-3.69E-12,-0.685231827,-3.57E-14,-1.00E-05,-3.57E-14,-1.00E-05,-3.14E-15,1.4237737851e-4
0.871,-3.68E-12,-0.684838277,-3.67E-14,-1.00E-05,-3.67E-14,-1.00E-05,-3.14E-15,1.4245916122e-4
0.8715,-3.68E-12,-0.684445179,-3.77E-14,-1.01E-05,-3.77E-14,-1.01E-05,-3.14E-15,1.4254094393e-4
0.872,-3.67E-12,-0.684052532,-3.87E-14,-1.01E-05,-3.87E-14,-1.01E-05,-3.14E-15,1.4262272665e-4
0.8725,-3.67E-12,-0.683660335,-3.97E-14,-1.01E-05,-3.97E-14,-1.01E-05,-3.14E-15,1.4270450937e-4
0.873,-3.67E-12,-0.683268587,-4.06E-14,-1.01E-05,-4.06E-14,-1.01E-05,-3.14E-15,1.4278629210e-4
0.8735,-3.66E-12,-0.682877287,-4.16E-14,-1.01E-05,-4.16E-14,-1.01E-05,-3.14E-15,1.4286807484e-4
0.874,-3.66E-12,-0.682486435,-4.26E-14,-1.01E-05,-4.26E-14,-1.01E-05,-3.14E-15,1.4294985758e-4
0.8745,-3.65E-12,-0.68209603,-4.35E-14,-1.01E-05,-4.35E-14,-1.01E-05,-3.14E-15,1.4303164033e-4
0.875,-3.65E-12,-0.68170607,-4.45E-14,-1.01E-05,-4.45E-14,-1.01E-05,-3.14E-15,1.4311342309e-4
0.8755,-3.64E-12,-0.681316557,-4.54E-14,-1.01E-05,-4.54E-14,-1.01E-05,-3.14E-15,1.4319520585e-4
0.876,-3.64E-12,-0.680927487,-4.63E-14,-1.01E-05,-4.63E-14,-1.01E-05,-3.14E-15,1.4327698862e-4
0.8765,-3.64E-12,-0.680538862,-4.73E-14,-1.01E-05,-4.73E-14,-1.01E-05,-3.14E-15,1.4335877139e-4
0.877,-3.63E-12,-0.680150679,-4.82E-14,-1.01E-05,-4.82E-14,-1.01E-05,-3.14E-15,1.4344055418e-4
0.8775,-3.63E-12,-0.679762939,-4.91E-14,-1.01E-05,-4.91E-14,-1.01E-05,-3.14E-15,1.4352233696e-4
0.878,-3.62E-12,-0.67937564,-5.00E-14,-1.01E-05,-5.00E-14,-1.01E-05,-3.14E-15,1.4360411976e-4
0.8785,-3.62E-12,-0.678988782,-5.09E-14,-1.01E-05,-5.09E-14,-1.01E-05,-3.14E-15,1.4368590256e-4
0.879,-3.61E-12,-0.678602364,-5.18E-14,-1.01E-05,-5.18E-14,-1.01E-05,-3.14E-15,1.4376768536e-4
0.8795,-3.61E-12,-0.678216385,-5.27E-14,-1.01E-05,-5.27E-14,-1.01E-05,-3.14E-15,1.4384946818e-4
0.88,-3.61E-12,-0.677830845,-5.35E-14,-1.01E-05,-5.35E-14,-1.01E-05,-3.14E-15,1.4393125099e-4
0.8805,-3.60E-12,-0.677445742,-5.44E-14,-1.02E-05,-5.44E-14,-1.02E-05,-3.14E-15,1.4401303382e-4
0.881,-3.60E-12,-0.677061077,-5.53E-14,-1.02E-05,-5.53E-14,-1.02E-05,-3.14E-15,1.4409481665e-4
0.8815,-3.59E-12,-0.676676847,-5.61E-14,-1.02E-05,-5.61E-14,-1.02E-05,-3.14E-15,1.4417659949e-4
0.882,-3.59E-12,-0.676293054,-5.70E-14,-1.02E-05,-5.70E-14,-1.02E-05,-3.14E-15,1.4425838233e-4
0.8825,-3.59E-12,-0.675909695,-5.78E-14,-1.02E-05,-5.78E-14,-1.02E-05,-3.14E-15,1.4434016518e-4
0.883,-3.58E-12,-0.67552677,-5.87E-14,-1.02E-05,-5.87E-14,-1.02E-05,-3.14E-15,1.4442194804e-4
0.8835,-3.58E-12,-0.675144278,-5.95E-14,-1.02E-05,-5.95E-14,-1.02E-05,-3.14E-15,1.4450373090e-4
0.884,-3.57E-12,-0.674762219,-6.03E-14,-1.02E-05,-6.03E-14,-1.02E-05,-3.14E-15,1.4458551377e-4
0.8845,-3.57E-12,-0.674380592,-6.11E-14,-1.02E-05,-6.11E-14,-1.02E-05,-3.14E-15,1.4466729665e-4
0.885,-3.57E-12,-0.673999396,-6.19E-14,-1.02E-05,-6.19E-14,-1.02E-05,-3.14E-15,1.4474907953e-4
0.8855,-3.56E-12,-0.67361863,-6.27E-14,-1.02E-05,-6.27E-14,-1.02E-05,-3.14E-15,1.4483086242e-4
0.886,-3.56E-12,-0.673238294,-6.35E-14,-1.02E-05,-6.35E-14,-1.02E-05,-3.14E-15,1.4491264531e-4
0.8865,-3.56E-12,-0.672858387,-6.43E-14,-1.02E-05,-6.43E-14,-1.02E-05,-3.14E-15,1.4499442822e-4
0.887,-3.55E-12,-0.672478908,-6.51E-14,-1.02E-05,-6.51E-14,-1.02E-05,-3.14E-15,1.4507621112e-4
0.8875,-3.55E-12,-0.672099857,-6.59E-14,-1.02E-05,-6.59E-14,-1.02E-05,-3.14E-15,1.4515799404e-4
0.888,-3.54E-12,-0.671721232,-6.66E-14,-1.02E-05,-6.66E-14,-1.02E-05,-3.14E-15,1.4523977696e-4
0.8885,-3.54E-12,-0.671343034,-6.74E-14,-1.02E-05,-6.74E-14,-1.02E-05,-3.14E-15,1.4532155988e-4
0.889,-3.53E-12,-0.67096526,-6.81E-14,-1.03E-05,-6.81E-14,-1.03E-05,-3.14E-15,1.4540334282e-4
0.8895,-3.53E-12,-0.670587912,-6.89E-14,-1.03E-05,-6.89E-14,-1.03E-05,-3.14E-15,1.4548512576e-4
0.89,-3.53E-12,-0.670210987,-6.96E-14,-1.03E-05,-6.96E-14,-1.03E-05,-3.14E-15,1.4556690870e-4
0.8905,-3.52E-12,-0.669834485,-7.03E-14,-1.03E-05,-7.03E-14,-1.03E-05,-3.14E-15,1.4564869166e-4
0.891,-3.52E-12,-0.669458406,-7.11E-14,-1.03E-05,-7.11E-14,-1.03E-05,-3.14E-15,1.4573047461e-4
0.8915,-3.52E-12,-0.669082748,-7.18E-14,-1.03E-05,-7.18E-14,-1.03E-05,-3.14E-15,1.4581225758e-4
0.892,-3.51E-12,-0.668707512,-7.25E-14,-1.03E-05,-7.25E-14,-1.03E-05,-3.14E-15,1.4589404055e-4
0.8925,-3.51E-12,-0.668332696,-7.32E-14,-1.03E-05,-7.32E-14,-1.03E-05,-3.14E-15,1.4597582353e-4
0.893,-3.50E-12,-0.667958299,-7.39E-14,-1.03E-05,-7.39E-14,-1.03E-05,-3.14E-15,1.4605760651e-4
0.8935,-3.50E-12,-0.667584321,-7.46E-14,-1.03E-05,-7.46E-14,-1.03E-05,-3.14E-15,1.4613938950e-4
0.894,-3.49E-12,-0.667210762,-7.53E-14,-1.03E-05,-7.53E-14,-1.03E-05,-3.14E-15,1.4622117250e-4
0.8945,-3.49E-12,-0.66683762,-7.59E-14,-1.03E-05,-7.59E-14,-1.03E-05,-3.14E-15,1.4630295550e-4
0.895,-3.49E-12,-0.666464895,-7.66E-14,-1.03E-05,-7.66E-14,-1.03E-05,-3.14E-15,1.4638473851e-4
0.8955,-3.48E-12,-0.666092586,-7.73E-14,-1.03E-05,-7.73E-14,-1.03E-05,-3.14E-15,1.4646652153e-4
0.896,-3.48E-12,-0.665720693,-7.79E-14,-1.03E-05,-7.79E-14,-1.03E-05,-3.14E-15,1.4654830455e-4
0.8965,-3.47E-12,-0.665349214,-7.85E-14,-1.03E-05,-7.85E-14,-1.03E-05,-3.14E-15,1.4663008758e-4
0.897,-3.47E-12,-0.664978149,-7.92E-14,-1.03E-05,-7.92E-14,-1.03E-05,-3.14E-15,1.4671187062e-4
0.8975,-3.47E-12,-0.664607498,-7.98E-14,-1.04E-05,-7.98E-14,-1.04E-05,-3.14E-15,1.4679365366e-4
0.898,-3.46E-12,-0.664237259,-8.04E-14,-1.04E-05,-8.04E-14,-1.04E-05,-3.14E-15,1.4687543671e-4
0.8985,-3.46E-12,-0.663867432,-8.11E-14,-1.04E-05,-8.11E-14,-1.04E-05,-3.14E-15,1.4695721976e-4
0.899,-3.46E-12,-0.663498016,-8.17E-14,-1.04E-05,-8.17E-14,-1.04E-05,-3.14E-15,1.4703900282e-4
0.8995,-3.45E-12,-0.663129011,-8.23E-14,-1.04E-05,-8.23E-14,-1.04E-05,-3.14E-15,1.4712078589e-4
0.9,-3.45E-12,-0.662760416,-8.29E-14,-1.04E-05,-8.29E-14,-1.04E-05,-3.14E-15,1.4720256896e-4
0.9005,-3.44E-12,-0.66239223,-8.35E-14,-1.04E-05,-8.35E-14,-1.04E-05,-3.14E-15,1.4728435204e-4
0.901,-3.44E-12,-0.662024453,-8.40E-14,-1.04E-05,-8.40E-14,-1.04E-05,-3.14E-15,1.4736613513e-4
0.9015,-3.44E-12,-0.661657083,-8.46E-14,-1.04E-05,-8.46E-14,-1.04E-05,-3.14E-15,1.4744791822e-4
0.902,-3.43E-12,-0.661290121,-8.52E-14,-1.04E-05,-8.52E-14,-1.04E-05,-3.14E-15,1.4752970132e-4
0.9025,-3.43E-12,-0.660923565,-8.57E-14,-1.04E-05,-8.57E-14,-1.04E-05,-3.14E-15,1.4761148443e-4
0.903,-3.42E-12,-0.660557415,-8.63E-14,-1.04E-05,-8.63E-14,-1.04E-05,-3.14E-15,1.4769326754e-4
0.9035,-3.42E-12,-0.66019167,-8.68E-14,-1.04E-05,-8.68E-14,-1.04E-05,-3.14E-15,1.4777505066e-4
0.904,-3.42E-12,-0.65982633,-8.74E-14,-1.04E-05,-8.74E-14,-1.04E-05,-3.14E-15,1.4785683379e-4
0.9045,-3.42E-12,-0.659461393,-8.79E-14,-1.04E-05,-8.79E-14,-1.04E-05,-3.14E-15,1.4793861692e-4
0.905,-3.41E-12,-0.65909686,-8.84E-14,-1.04E-05,-8.84E-14,-1.04E-05,-3.14E-15,1.4802040006e-4
0.9055,-3.41E-12,-0.658732729,-8.89E-14,-1.04E-05,-8.89E-14,-1.04E-05,-3.14E-15,1.4810218321e-4
0.906,-3.40E-12,-0.658369,-8.94E-14,-1.04E-05,-8.94E-14,-1.04E-05,-3.14E-15,1.4818396636e-4
0.9065,-3.40E-12,-0.658005672,-8.99E-14,-1.05E-05,-8.99E-14,-1.05E-05,-3.14E-15,1.4826574952e-4
0.907,-3.39E-12,-0.657642744,-9.04E-14,-1.05E-05,-9.04E-14,-1.05E-05,-3.14E-15,1.4834753268e-4
0.9075,-3.39E-12,-0.657280216,-9.09E-14,-1.05E-05,-9.09E-14,-1.05E-05,-3.14E-15,1.4842931585e-4
0.908,-3.39E-12,-0.656918088,-9.14E-14,-1.05E-05,-9.14E-14,-1.05E-05,-3.14E-15,1.4851109903e-4
0.9085,-3.38E-12,-0.656556358,-9.19E-14,-1.05E-05,-9.19E-14,-1.05E-05,-3.14E-15,1.4859288221e-4
0.909,-3.38E-12,-0.656195026,-9.23E-14,-1.05E-05,-9.23E-14,-1.05E-05,-3.14E-15,1.4867466540e-4
0.9095,-3.38E-12,-0.65583409,-9.28E-14,-1.05E-05,-9.28E-14,-1.05E-05,-3.14E-15,1.4875644860e-4
0.91,-3.37E-12,-0.655473552,-9.32E-14,-1.05E-05,-9.32E-14,-1.05E-05,-3.14E-15,1.4883823181e-4
0.9105,-3.37E-12,-0.655113409,-9.37E-14,-1.05E-05,-9.37E-14,-1.05E-05,-3.14E-15,1.4892001502e-4
0.911,-3.37E-12,-0.654753662,-9.41E-14,-1.05E-05,-9.41E-14,-1.05E-05,-3.14E-15,1.4900179823e-4
0.9115,-3.36E-12,-0.654394309,-9.46E-14,-1.05E-05,-9.46E-14,-1.05E-05,-3.14E-15,1.4908358146e-4
0.912,-3.36E-12,-0.65403535,-9.50E-14,-1.05E-05,-9.50E-14,-1.05E-05,-3.14E-15,1.4916536469e-4
0.9125,-3.35E-12,-0.653676784,-9.54E-14,-1.05E-05,-9.54E-14,-1.05E-05,-3.14E-15,1.4924714792e-4
0.913,-3.35E-12,-0.653318611,-9.58E-14,-1.05E-05,-9.58E-14,-1.05E-05,-3.14E-15,1.4932893117e-4
0.9135,-3.35E-12,-0.65296083,-9.62E-14,-1.05E-05,-9.62E-14,-1.05E-05,-3.14E-15,1.4941071442e-4
0.914,-3.34E-12,-0.65260344,-9.66E-14,-1.05E-05,-9.66E-14,-1.05E-05,-3.14E-15,1.4949249767e-4
0.9145,-3.34E-12,-0.652246441,-9.70E-14,-1.05E-05,-9.70E-14,-1.05E-05,-3.14E-15,1.4957428093e-4
0.915,-3.34E-12,-0.651889832,-9.73E-14,-1.06E-05,-9.73E-14,-1.06E-05,-3.14E-15,1.4965606420e-4
0.9155,-3.33E-12,-0.651533613,-9.77E-14,-1.06E-05,-9.77E-14,-1.06E-05,-3.14E-15,1.4973784748e-4
0.916,-3.33E-12,-0.651177782,-9.81E-14,-1.06E-05,-9.81E-14,-1.06E-05,-3.14E-15,1.4981963076e-4
0.9165,-3.32E-12,-0.650822339,-9.84E-14,-1.06E-05,-9.84E-14,-1.06E-05,-3.14E-15,1.4990141405e-4
0.917,-3.32E-12,-0.650467284,-9.88E-14,-1.06E-05,-9.88E-14,-1.06E-05,-3.14E-15,1.4998319735e-4
0.9175,-3.32E-12,-0.650112616,-9.91E-14,-1.06E-05,-9.91E-14,-1.06E-05,-3.14E-15,1.5006498065e-4
0.918,-3.31E-12,-0.649758334,-9.95E-14,-1.06E-05,-9.95E-14,-1.06E-05,-3.14E-15,1.5014676396e-4
0.9185,-3.31E-12,-0.649404437,-9.98E-14,-1.06E-05,-9.98E-14,-1.06E-05,-3.14E-15,1.5022854727e-4
0.919,-3.31E-12,-0.649050926,-1.00E-13,-1.06E-05,-1.00E-13,-1.06E-05,-3.14E-15,1.5031033059e-4
0.9195,-3.30E-12,-0.648697799,-1.00E-13,-1.06E-05,-1.00E-13,-1.06E-05,-3.14E-15,1.5039211392e-4
0.92,-3.30E-12,-0.648345056,-1.01E-13,-1.06E-05,-1.01E-13,-1.06E-05,-3.14E-15,1.5047389726e-4
0.9205,-3.30E-12,-0.647992695,-1.01E-13,-1.06E-05,-1.01E-13,-1.06E-05,-3.14E-15,1.5055568060e-4
0.921,-3.29E-12,-0.647640717,-1.01E-13,-1.06E-05,-1.01E-13,-1.06E-05,-3.14E-15,1.5063746395e-4
0.9215,-3.29E-12,-0.647289122,-1.02E-13,-1.06E-05,-1.02E-13,-1.06E-05,-3.14E-15,1.5071924730e-4
0.922,-3.29E-12,-0.646937907,-1.02E-13,-1.06E-05,-1.02E-13,-1.06E-05,-3.14E-15,1.5080103066e-4
0.9225,-3.28E-12,-0.646587073,-1.02E-13,-1.06E-05,-1.02E-13,-1.06E-05,-3.14E-15,1.5088281403e-4
0.923,-3.28E-12,-0.646236619,-1.02E-13,-1.06E-05,-1.02E-13,-1.06E-05,-3.14E-15,1.5096459741e-4
0.9235,-3.28E-12,-0.645886544,-1.03E-13,-1.07E-05,-1.03E-13,-1.07E-05,-3.14E-15,1.5104638079e-4
0.924,-3.27E-12,-0.645536848,-1.03E-13,-1.07E-05,-1.03E-13,-1.07E-05,-3.14E-15,1.5112816418e-4
0.9245,-3.27E-12,-0.64518753,-1.03E-13,-1.07E-05,-1.03E-13,-1.07E-05,-3.14E-15,1.5120994757e-4
0.925,-3.26E-12,-0.64483859,-1.03E-13,-1.07E-05,-1.03E-13,-1.07E-05,-3.14E-15,1.5129173097e-4
0.9255,-3.26E-12,-0.644490027,-1.04E-13,-1.07E-05,-1.04E-13,-1.07E-05,-3.14E-15,1.5137351438e-4
0.926,-3.26E-12,-0.64414184,-1.04E-13,-1.07E-05,-1.04E-13,-1.07E-05,-3.14E-15,1.5145529779e-4
0.9265,-3.25E-12,-0.643794028,-1.04E-13,-1.07E-05,-1.04E-13,-1.07E-05,-3.14E-15,1.5153708122e-4
0.927,-3.25E-12,-0.643446592,-1.04E-13,-1.07E-05,-1.04E-13,-1.07E-05,-3.14E-15,1.5161886464e-4
0.9275,-3.25E-12,-0.643099531,-1.04E-13,-1.07E-05,-1.04E-13,-1.07E-05,-3.14E-15,1.5170064808e-4
0.928,-3.24E-12,-0.642752843,-1.05E-13,-1.07E-05,-1.05E-13,-1.07E-05,-3.14E-15,1.5178243152e-4
0.9285,-3.24E-12,-0.642406528,-1.05E-13,-1.07E-05,-1.05E-13,-1.07E-05,-3.14E-15,1.5186421497e-4
0.929,-3.24E-12,-0.642060586,-1.05E-13,-1.07E-05,-1.05E-13,-1.07E-05,-3.14E-15,1.5194599842e-4
0.9295,-3.23E-12,-0.641715016,-1.05E-13,-1.07E-05,-1.05E-13,-1.07E-05,-3.14E-15,1.5202778188e-4
0.93,-3.23E-12,-0.641369818,-1.05E-13,-1.07E-05,-1.05E-13,-1.07E-05,-3.14E-15,1.5210956535e-4
0.9305,-3.23E-12,-0.641024991,-1.05E-13,-1.07E-05,-1.05E-13,-1.07E-05,-3.14E-15,1.5219134882e-4
0.931,-3.22E-12,-0.640680533,-1.06E-13,-1.07E-05,-1.06E-13,-1.07E-05,-3.14E-15,1.5227313230e-4
0.9315,-3.22E-12,-0.640336446,-1.06E-13,-1.07E-05,-1.06E-13,-1.07E-05,-3.14E-15,1.5235491579e-4
0.932,-3.22E-12,-0.639992728,-1.06E-13,-1.07E-05,-1.06E-13,-1.07E-05,-3.14E-15,1.5243669929e-4
0.9325,-3.21E-12,-0.639649378,-1.06E-13,-1.08E-05,-1.06E-13,-1.08E-05,-3.14E-15,1.5251848279e-4
0.933,-3.21E-12,-0.639306396,-1.06E-13,-1.08E-05,-1.06E-13,-1.08E-05,-3.14E-15,1.5260026630e-4
0.9335,-3.21E-12,-0.638963781,-1.06E-13,-1.08E-05,-1.06E-13,-1.08E-05,-3.14E-15,1.5268204981e-4
0.934,-3.20E-12,-0.638621533,-1.06E-13,-1.08E-05,-1.06E-13,-1.08E-05,-3.14E-15,1.5276383333e-4
0.9345,-3.20E-12,-0.638279651,-1.06E-13,-1.08E-05,-1.06E-13,-1.08E-05,-3.14E-15,1.5284561686e-4
0.935,-3.19E-12,-0.637938135,-1.06E-13,-1.08E-05,-1.06E-13,-1.08E-05,-3.14E-15,1.5292740039e-4
0.9355,-3.19E-12,-0.637596983,-1.07E-13,-1.08E-05,-1.07E-13,-1.08E-05,-3.14E-15,1.5300918393e-4
0.936,-3.19E-12,-0.637256196,-1.07E-13,-1.08E-05,-1.07E-13,-1.08E-05,-3.14E-15,1.5309096748e-4
0.9365,-3.19E-12,-0.636915773,-1.07E-13,-1.08E-05,-1.07E-13,-1.08E-05,-3.14E-15,1.5317275104e-4
0.937,-3.18E-12,-0.636575713,-1.07E-13,-1.08E-05,-1.07E-13,-1.08E-05,-3.14E-15,1.5325453460e-4
0.9375,-3.18E-12,-0.636236016,-1.07E-13,-1.08E-05,-1.07E-13,-1.08E-05,-3.14E-15,1.5333631817e-4
0.938,-3.17E-12,-0.63589668,-1.07E-13,-1.08E-05,-1.07E-13,-1.08E-05,-3.14E-15,1.5341810174e-4
0.9385,-3.17E-12,-0.635557707,-1.07E-13,-1.08E-05,-1.07E-13,-1.08E-05,-3.14E-15,1.5349988532e-4
0.939,-3.17E-12,-0.635219094,-1.07E-13,-1.08E-05,-1.07E-13,-1.08E-05,-3.14E-15,1.5358166891e-4
0.9395,-3.17E-12,-0.634880841,-1.07E-13,-1.08E-05,-1.07E-13,-1.08E-05,-3.14E-15,1.5366345251e-4
0.94,-3.16E-12,-0.634542948,-1.07E-13,-1.08E-05,-1.07E-13,-1.08E-05,-3.14E-15,1.5374523611e-4
